pc_time_s,seq_id,module_id,status,tx_drops,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
45.928757,9717,0xF0,0x00,0,1.46600008,2.47300005,0.36200002,0.05300000,1.14666033,1.00341105,0.32904133,0.00276126,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.928757,9718,0xF0,0x00,0,1.46200001,2.47900009,0.36100003,0.05000000,1.14668620,1.00329840,0.32928908,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.949226,9719,0xF0,0x00,0,1.46400011,2.47500014,0.36300001,0.05700000,1.14701974,1.00323904,0.33033544,0.00553876,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.949226,9720,0xF0,0x00,0,1.46200001,2.48200011,0.36200002,0.05100000,1.14705575,1.00343370,0.33088657,0.00164941,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.970170,9721,0xF0,0x00,0,1.46200001,2.47300005,0.36200002,0.05600000,1.14743292,1.00334954,0.33113196,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.970170,9722,0xF0,0x00,0,1.46300006,2.47900009,0.36400002,0.05300000,1.14785695,1.00350535,0.33175287,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.991349,9723,0xF0,0x00,0,1.46200001,2.47500014,0.36200002,0.05300000,1.14824736,1.00318158,0.33152083,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
45.991349,9724,0xF0,0x00,0,1.46300006,2.47500014,0.36300001,0.05100000,1.14880860,1.00326669,0.33193079,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.012524,9725,0xF0,0x00,0,1.46600008,2.47400022,0.36400002,0.05400000,1.14915514,1.00309503,0.33220804,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.012524,9726,0xF0,0x00,0,1.46600008,2.47200012,0.36400002,0.05200000,1.14927793,1.00306761,0.33240238,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.034033,9727,0xF0,0x00,0,1.46500003,2.47500014,0.36200002,0.05200000,1.14962101,1.00288534,0.33212557,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.034033,9728,0xF0,0x00,0,1.46300006,2.47500014,0.36000001,0.05300000,1.14959073,1.00324416,0.33158979,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.056173,9729,0xF0,0x00,0,1.46300006,2.47300005,0.36200002,0.05300000,1.14961767,1.00302505,0.33201021,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.056173,9730,0xF0,0x00,0,1.46100008,2.47600007,0.36400002,0.05200000,1.14916599,1.00299120,0.33208904,0.00242285,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.076555,9731,0xF0,0x00,0,1.46200001,2.47300005,0.36100003,0.05500000,1.14888525,1.00313294,0.33199736,0.00612199,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.076555,9732,0xF0,0x00,0,1.46200001,2.47900009,0.36200002,0.05200000,1.14845347,1.00361180,0.33161005,0.00981927,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.076555,9733,0xF0,0x00,0,1.46200001,2.47500014,0.36100003,0.05100000,1.14840281,1.00344944,0.33119616,0.00492573,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.096829,9734,0xF0,0x00,0,1.46000004,2.47600007,0.36200002,0.05300000,1.14800632,1.00351107,0.33142328,0.01509845,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.096829,9735,0xF0,0x00,0,1.46400011,2.47600007,0.36200002,0.05700000,1.14810419,1.00373352,0.33110359,0.01104631,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.117098,9736,0xF0,0x00,0,1.46100008,2.47700024,0.36100003,0.05200000,1.14760971,1.00360620,0.33086562,0.00872165,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.117098,9737,0xF0,0x00,0,1.46500003,2.47300005,0.36300001,0.05100000,1.14807963,1.00331223,0.33117753,0.01127467,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.137462,9738,0xF0,0x00,0,1.46400011,2.48200011,0.36300001,0.05100000,1.14785135,1.00339508,0.33121595,0.01481548,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.137462,9739,0xF0,0x00,0,1.46300006,2.47500014,0.36100003,0.05500000,1.14783752,1.00350726,0.33144668,0.00764884,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.158269,9740,0xF0,0x00,0,1.46000004,2.47900009,0.36300001,0.05200000,1.14725375,1.00330126,0.33152685,0.00280745,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.158269,9741,0xF0,0x00,0,1.46300006,2.46800017,0.36200002,0.05100000,1.14707315,1.00304461,0.33132875,0.00448316,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.178939,9742,0xF0,0x00,0,1.46100008,2.47500014,0.36300001,0.05300000,1.14720523,1.00317657,0.33131444,0.00196837,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.178939,9743,0xF0,0x00,0,1.46000004,2.47800016,0.36200002,0.05200000,1.14711440,1.00319791,0.33122015,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.199780,9744,0xF0,0x00,0,1.46300006,2.47800016,0.36300001,0.05100000,1.14709496,1.00309002,0.33139020,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.199780,9745,0xF0,0x00,0,1.46000004,2.47300005,0.36300001,0.05200000,1.14737093,1.00301731,0.33160809,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.220815,9746,0xF0,0x00,0,1.46100008,2.47500014,0.36100003,0.05200000,1.14769673,1.00316513,0.33154956,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.220815,9747,0xF0,0x00,0,1.46200001,2.47900009,0.36300001,0.05100000,1.14780533,1.00333726,0.33200485,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.242160,9748,0xF0,0x00,0,1.46200001,2.47700024,0.36400002,0.05200000,1.14784288,1.00328898,0.33301136,0.00152834,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.242160,9749,0xF0,0x00,0,1.46100008,2.47000003,0.36500001,0.05500000,1.14776552,1.00312054,0.33384159,0.00174358,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.263863,9750,0xF0,0x00,0,1.46500003,2.47700024,0.36700001,0.05600000,1.14786887,1.00331914,0.33430740,0.01090750,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.263863,9751,0xF0,0x00,0,1.46200001,2.47700024,0.36600003,0.05200000,1.14794171,1.00351667,0.33550546,0.00889286,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.285332,9752,0xF0,0x00,0,1.46300006,2.47700024,0.36900002,0.05200000,1.14756179,1.00347769,0.33795017,0.01585238,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.285332,9753,0xF0,0x00,0,1.46100008,2.47400022,0.37100002,0.05200000,1.14760804,1.00360024,0.33975175,0.00705607,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.306090,9754,0xF0,0x00,0,1.46300006,2.47900009,0.37200001,0.05700000,1.14769280,1.00353587,0.34116259,0.01310475,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.306090,9755,0xF0,0x00,0,1.46400011,2.47500014,0.37100002,0.05400000,1.14778876,1.00361359,0.34180722,0.00882700,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.326543,9756,0xF0,0x00,0,1.46400011,2.47600007,0.37200001,0.05300000,1.14810324,1.00346029,0.34255660,0.01220301,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.326543,9757,0xF0,0x00,0,1.46500003,2.47700024,0.37000000,0.05000000,1.14841080,1.00365818,0.34243470,0.00445999,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.326543,9758,0xF0,0x00,0,1.46200001,2.47600007,0.36800003,0.05200000,1.14842200,1.00347841,0.34210789,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.346900,9759,0xF0,0x00,0,1.46400011,2.47700024,0.37100002,0.05300000,1.14822888,1.00358868,0.34229290,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.346900,9760,0xF0,0x00,0,1.46400011,2.47700024,0.36800003,0.05100000,1.14813304,1.00351679,0.34106964,0.00175707,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.367248,9761,0xF0,0x00,0,1.46100008,2.47400022,0.36400002,0.05000000,1.14778757,1.00344670,0.33876625,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.367248,9762,0xF0,0x00,0,1.46000004,2.47600007,0.35800001,0.05400000,1.14728951,1.00318182,0.33472359,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.387690,9763,0xF0,0x00,0,1.45600009,2.47400022,0.35600001,0.05100000,1.14588189,1.00304711,0.33078009,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.387690,9764,0xF0,0x00,0,1.45200002,2.47000003,0.35600001,0.05000000,1.14412820,1.00284088,0.32853332,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.408270,9765,0xF0,0x00,0,1.44800007,2.47000003,0.35800001,0.05300000,1.14201117,1.00265181,0.32714868,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.408270,9766,0xF0,0x00,0,1.44800007,2.47500014,0.35600001,0.04900000,1.13998830,1.00250840,0.32616162,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.428954,9767,0xF0,0x00,0,1.44300008,2.47300005,0.35100001,0.05300000,1.13812554,1.00226927,0.32326087,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.428954,9768,0xF0,0x00,0,1.44300008,2.46800017,0.35200003,0.05100000,1.13591170,1.00204217,0.32087305,0.00356890,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.449859,9769,0xF0,0x00,0,1.44000006,2.47200012,0.34100002,0.05300000,1.13404417,1.00213814,0.31477007,0.00622556,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.449859,9770,0xF0,0x00,0,1.43800008,2.47400022,0.34400001,0.05000000,1.13201535,1.00182164,0.31092969,0.01077525,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.470965,9771,0xF0,0x00,0,1.43800008,2.47600007,0.34100002,0.04800000,1.13047302,1.00190401,0.30845997,0.00664711,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.470965,9772,0xF0,0x00,0,1.43700004,2.47000003,0.34100002,0.05400000,1.12880719,1.00167108,0.30644107,0.01319520,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.492364,9773,0xF0,0x00,0,1.43000007,2.47100019,0.34100002,0.05400000,1.12654340,1.00156057,0.30500722,0.00684597,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.492364,9774,0xF0,0x00,0,1.42900002,2.47300005,0.34200001,0.04900000,1.12408483,1.00117111,0.30433872,0.00890642,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.514397,9775,0xF0,0x00,0,1.42700005,2.47000003,0.34200001,0.05300000,1.12206459,1.00085139,0.30376440,0.00454411,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.514397,9776,0xF0,0x00,0,1.42400002,2.47000003,0.34000000,0.05200000,1.12001073,1.00047183,0.30331558,0.00706658,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.535708,9777,0xF0,0x00,0,1.42500007,2.47000003,0.34000000,0.05000000,1.11802828,1.00006723,0.30295968,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.535708,9778,0xF0,0x00,0,1.41800010,2.46800017,0.33900002,0.05100000,1.11594605,0.99972254,0.30247182,0.00273556,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.556621,9779,0xF0,0x00,0,1.41600001,2.46700001,0.34100002,0.05300000,1.11463130,0.99956340,0.30274317,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.556621,9780,0xF0,0x00,0,1.41500008,2.46600008,0.34300002,0.05200000,1.11283362,0.99936807,0.30316600,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
46.556621,9781,0xF0,0x00,0,1.41500008,2.47100019,0.34300002,0.05000000,1.11113381,0.99918389,0.30413684,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
