pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
0.0000,0,240,0,0,0.00968,0.00984,0.02339,0.02420,0.69797,0.69907,0.69640,0.69865,0.00000,0.00000,2.00000,2.00000,-5.19456,-5.95691,0.00000,0.00000
0.0100,1,240,0,0,0.00990,0.00996,0.02448,0.02479,0.69955,0.69987,0.69835,0.69862,0.00000,0.00000,2.00000,2.00000,-5.18513,-5.94441,0.00000,0.00000
0.0200,2,240,0,0,0.01019,0.00985,0.02594,0.02423,0.70143,0.70120,0.69999,0.69908,0.00000,0.00000,2.00000,2.00000,-5.19339,-5.93222,0.00000,0.00000
0.0300,3,240,0,0,0.01037,0.00973,0.02684,0.02364,0.70047,0.70186,0.69873,0.69945,0.00000,0.00000,2.00000,2.00000,-5.20580,-5.92507,0.00000,0.00000
0.0400,4,240,0,0,0.01027,0.00990,0.02636,0.02451,0.69808,0.70079,0.69827,0.69987,0.00000,0.00000,2.00000,2.00000,-5.21346,-5.91286,0.00000,0.00000
0.0500,5,240,0,0,0.00964,0.00984,0.02319,0.02421,0.70003,0.70004,0.69509,0.69892,0.00000,0.00000,2.00000,2.00000,-5.22653,-5.88315,0.00000,0.00000
0.0600,6,240,0,0,0.00956,0.00983,0.02281,0.02417,0.69853,0.70020,0.69464,0.69830,0.00000,0.00000,2.00000,2.00000,-5.24135,-5.86027,0.00000,0.00000
0.0700,7,240,0,0,0.00950,0.00982,0.02250,0.02409,0.70004,0.70122,0.69489,0.69857,0.00000,0.00000,2.00000,2.00000,-5.24473,-5.83875,0.00000,0.00000
0.0800,8,240,0,0,0.00956,0.01009,0.02280,0.02546,0.69989,0.70172,0.69641,0.69889,0.00000,0.00000,2.00000,2.00000,-5.24131,-5.81819,0.00000,0.00000
0.0900,9,240,0,0,0.00967,0.01012,0.02334,0.02562,0.69796,0.70371,0.69584,0.69847,0.00000,0.00000,2.00000,2.00000,-5.24085,-5.80875,0.00000,0.00000
0.1000,10,240,0,0,0.00988,0.01016,0.02441,0.02581,0.69740,0.70487,0.69614,0.69942,0.00000,0.00000,2.00000,2.00000,-5.23940,-5.79472,0.00000,0.00000
0.1100,11,240,0,0,0.00997,0.01036,0.02485,0.02679,0.69815,0.70595,0.69518,0.69660,0.00000,0.00000,2.00000,2.00000,-5.23714,-5.78041,0.00000,0.00000
0.1200,12,240,0,0,0.01000,0.01034,0.02498,0.02669,0.69911,0.69959,0.69678,0.69633,0.00000,0.00000,2.00000,2.00000,-5.23630,-5.76445,0.00000,0.00000
0.1300,13,240,0,0,0.01016,0.01029,0.02580,0.02647,0.69861,0.69987,0.69836,0.69688,0.00000,0.00000,2.00000,2.00000,-5.22793,-5.75123,0.00000,0.00000
0.1400,14,240,0,0,0.01075,0.01043,0.02877,0.02713,0.69932,0.70290,0.69947,0.69632,0.00000,0.00000,2.00000,2.00000,-5.22041,-5.74138,0.00000,0.00000
0.1500,15,240,0,0,0.01074,0.01057,0.02872,0.02783,0.69592,0.70048,0.69964,0.70001,0.00000,0.00000,2.00000,2.00000,-5.21025,-5.72135,0.00000,0.00000
0.1600,16,240,0,0,0.01066,0.01049,0.02831,0.02744,0.69784,0.69973,0.69720,0.70004,0.00000,0.00000,2.00000,2.00000,-5.20627,-5.70481,0.00000,0.00000
0.1700,17,240,0,0,0.01089,0.01048,0.02944,0.02741,0.69731,0.69809,0.69695,0.70032,0.00000,0.00000,2.00000,2.00000,-5.21148,-5.71408,0.00000,0.00000
0.1800,18,240,0,0,0.01050,0.01029,0.02752,0.02644,0.69813,0.69747,0.69712,0.69944,0.00000,0.00000,2.00000,2.00000,-5.19980,-5.69341,0.00000,0.00000
0.1900,19,240,0,0,0.01046,0.01013,0.02728,0.02565,0.70097,0.69692,0.69724,0.69956,0.00000,0.00000,2.00000,2.00000,-5.20287,-5.69965,0.00000,0.00000
0.2000,20,240,0,0,0.01046,0.01037,0.02729,0.02686,0.70128,0.69965,0.69812,0.69769,0.00000,0.00000,2.00000,2.00000,-5.19191,-5.68538,0.00000,0.00000
0.2100,21,240,0,0,0.01061,0.01048,0.02806,0.02739,0.70169,0.69728,0.70098,0.69804,0.00000,0.00000,2.00000,2.00000,-5.18274,-5.66166,0.00000,0.00000
0.2200,22,240,0,0,0.01036,0.01056,0.02681,0.02778,0.69760,0.69921,0.70204,0.69704,0.00000,0.00000,2.00000,2.00000,-5.16818,-5.64010,0.00000,0.00000
0.2300,23,240,0,0,0.01031,0.01057,0.02654,0.02787,0.69855,0.69976,0.69986,0.69739,0.00000,0.00000,2.00000,2.00000,-5.15792,-5.62799,0.00000,0.00000
0.2400,24,240,0,0,0.01040,0.01054,0.02698,0.02769,0.69932,0.70152,0.70101,0.69390,0.00000,0.00000,2.00000,2.00000,-5.14683,-5.61816,0.00000,0.00000
0.2500,25,240,0,0,0.01043,0.01065,0.02713,0.02826,0.69900,0.70150,0.70179,0.69372,0.00000,0.00000,2.00000,2.00000,-5.13619,-5.59474,0.00000,0.00000
0.2600,26,240,0,0,0.01031,0.01079,0.02657,0.02894,0.69730,0.70067,0.69997,0.69784,0.00000,0.00000,2.00000,2.00000,-5.13841,-5.58913,0.00000,0.00000
0.2700,27,240,0,0,0.01035,0.01088,0.02676,0.02941,0.70028,0.70426,0.70138,0.69980,0.00000,0.00000,2.00000,2.00000,-5.14563,-5.55838,0.00000,0.00000
0.2800,28,240,0,0,0.01050,0.01073,0.02751,0.02864,0.69812,0.70229,0.70074,0.70202,0.00000,0.00000,2.00000,2.00000,-5.13444,-5.53525,0.00000,0.00000
0.2900,29,240,0,0,0.01059,0.01094,0.02793,0.02971,0.69722,0.69731,0.69822,0.70375,0.00000,0.00000,2.00000,2.00000,-5.12597,-5.51983,0.00000,0.00000
0.3000,30,240,0,0,0.01048,0.01084,0.02739,0.02922,0.70108,0.69933,0.69945,0.70383,0.00000,0.00000,2.00000,2.00000,-5.12953,-5.49536,0.00000,0.00000
0.3100,31,240,0,0,0.01062,0.01086,0.02808,0.02930,0.69856,0.69725,0.69996,0.70203,0.00000,0.00000,2.00000,2.00000,-5.12652,-5.48275,0.00000,0.00000
0.3200,32,240,0,0,0.01057,0.01080,0.02786,0.02898,0.69976,0.70075,0.69960,0.69977,0.00000,0.00000,2.00000,2.00000,-5.12351,-5.46340,0.00000,0.00000
0.3300,33,240,0,0,0.01070,0.01074,0.02852,0.02871,0.70118,0.70506,0.69965,0.70172,0.00000,0.00000,2.00000,2.00000,-5.12334,-5.45155,0.00000,0.00000
0.3400,34,240,0,0,0.01046,0.01049,0.02731,0.02744,0.69809,0.70392,0.69856,0.70135,0.00000,0.00000,2.00000,2.00000,-5.12785,-5.45528,0.00000,0.00000
0.3500,35,240,0,0,0.01070,0.01062,0.02850,0.02808,0.70223,0.70104,0.69996,0.70508,0.00000,0.00000,2.00000,2.00000,-5.14101,-5.45437,0.00000,0.00000
0.3600,36,240,0,0,0.01071,0.01118,0.02854,0.03090,0.70284,0.70084,0.69990,0.70309,0.00000,0.00000,2.00000,2.00000,-5.12738,-5.45026,0.00000,0.00000
0.3700,37,240,0,0,0.01060,0.01088,0.02802,0.02942,0.70154,0.70220,0.70020,0.70548,0.00000,0.00000,2.00000,2.00000,-5.12962,-5.43367,0.00000,0.00000
0.3800,38,240,0,0,0.01074,0.01077,0.02868,0.02884,0.70160,0.70322,0.70073,0.70373,0.00000,0.00000,2.00000,2.00000,-5.13186,-5.44023,0.00000,0.00000
0.3900,39,240,0,0,0.01059,0.01057,0.02797,0.02785,0.70214,0.70258,0.69863,0.70490,0.00000,0.00000,2.00000,2.00000,-5.13223,-5.43069,0.00000,0.00000
0.4000,40,240,0,0,0.01067,0.01042,0.02833,0.02708,0.69953,0.70054,0.69754,0.70635,0.00000,0.00000,2.00000,2.00000,-5.13059,-5.42832,0.00000,0.00000
0.4100,41,240,0,0,0.01114,0.01075,0.03068,0.02875,0.70160,0.70293,0.69458,0.70293,0.00000,0.00000,2.00000,2.00000,-5.12929,-5.42601,0.00000,0.00000
0.4200,42,240,0,0,0.01082,0.01051,0.02910,0.02753,0.70414,0.70456,0.69699,0.70133,0.00000,0.00000,2.00000,2.00000,-5.12798,-5.40964,0.00000,0.00000
0.4300,43,240,0,0,0.01074,0.01037,0.02868,0.02687,0.70159,0.70329,0.69583,0.69927,0.00000,0.00000,2.00000,2.00000,-5.11913,-5.38237,0.00000,0.00000
0.4400,44,240,0,0,0.01046,0.01003,0.02732,0.02517,0.70079,0.70189,0.69719,0.69745,0.00000,0.00000,2.00000,2.00000,-5.11441,-5.36124,0.00000,0.00000
0.4500,45,240,0,0,0.01031,0.00997,0.02657,0.02484,0.70015,0.70037,0.69857,0.69924,0.00000,0.00000,2.00000,2.00000,-5.10315,-5.34117,0.00000,0.00000
0.4600,46,240,0,0,0.01040,0.00971,0.02699,0.02356,0.69785,0.69913,0.69995,0.69913,0.00000,0.00000,2.00000,2.00000,-5.10617,-5.34191,0.00000,0.00000
0.4700,47,240,0,0,0.01033,0.01004,0.02663,0.02519,0.70081,0.69939,0.69798,0.69945,0.00000,0.00000,2.00000,2.00000,-5.11150,-5.34425,0.00000,0.00000
0.4800,48,240,0,0,0.01044,0.01075,0.02722,0.02875,0.69982,0.69913,0.69843,0.70052,0.00000,0.00000,2.00000,2.00000,-5.11879,-5.33786,0.00000,0.00000
0.4900,49,240,0,0,0.01086,0.01057,0.02928,0.02787,0.69948,0.69962,0.70160,0.69732,0.00000,0.00000,2.00000,2.00000,-5.11605,-5.34086,0.00000,0.00000
0.5000,50,240,0,0,0.01049,0.01016,0.02743,0.02581,0.69972,0.69788,0.70398,0.70017,0.00000,0.00000,2.00000,2.00000,-5.12259,-5.33806,0.00000,0.00000
0.5100,51,240,0,0,0.01087,0.01042,0.02935,0.02712,0.69925,0.70012,0.70451,0.69955,0.00000,0.00000,2.00000,2.00000,-5.12188,-5.33543,0.00000,0.00000
0.5200,52,240,0,0,0.01087,0.01026,0.02937,0.02629,0.69677,0.70163,0.70383,0.70055,0.00000,0.00000,2.00000,2.00000,-5.13199,-5.32622,0.00000,0.00000
0.5300,53,240,0,0,0.01084,0.01058,0.02921,0.02791,0.69961,0.70147,0.70113,0.70142,0.00000,0.00000,2.00000,2.00000,-5.13104,-5.30116,0.00000,0.00000
0.5400,54,240,0,0,0.01078,0.01047,0.02891,0.02735,0.69448,0.69982,0.70200,0.70328,0.00000,0.00000,2.00000,2.00000,-5.12030,-5.29251,0.00000,0.00000
0.5500,55,240,0,0,0.01086,0.01031,0.02932,0.02656,0.69686,0.70022,0.70119,0.70221,0.00000,0.00000,2.00000,2.00000,-5.11089,-5.28824,0.00000,0.00000
0.5600,56,240,0,0,0.01060,0.01030,0.02801,0.02649,0.70034,0.70201,0.70179,0.69812,0.00000,0.00000,2.00000,2.00000,-5.12257,-5.30219,0.00000,0.00000
0.5700,57,240,0,0,0.01037,0.01049,0.02686,0.02746,0.70173,0.70211,0.70026,0.69873,0.00000,0.00000,2.00000,2.00000,-5.12345,-5.30642,0.00000,0.00000
0.5800,58,240,0,0,0.01019,0.01042,0.02594,0.02708,0.70638,0.70085,0.69990,0.69940,0.00000,0.00000,2.00000,2.00000,-5.12399,-5.30294,0.00000,0.00000
0.5900,59,240,0,0,0.01019,0.01030,0.02596,0.02652,0.70536,0.70098,0.70020,0.69787,0.00000,0.00000,2.00000,2.00000,-5.12382,-5.29689,0.00000,0.00000
0.6000,60,240,0,0,0.01027,0.01029,0.02635,0.02643,0.70295,0.70144,0.70055,0.69869,0.00000,0.00000,2.00000,2.00000,-5.12814,-5.27956,0.00000,0.00000
0.6100,61,240,0,0,0.01056,0.01004,0.02780,0.02519,0.70182,0.70258,0.70121,0.69846,0.00000,0.00000,2.00000,2.00000,-5.12715,-5.27223,0.00000,0.00000
0.6200,62,240,0,0,0.01032,0.01022,0.02662,0.02612,0.69915,0.70438,0.69993,0.69668,0.00000,0.00000,2.00000,2.00000,-5.10912,-5.26269,0.00000,0.00000
0.6300,63,240,0,0,0.01002,0.00988,0.02509,0.02441,0.69883,0.70267,0.69774,0.69869,0.00000,0.00000,2.00000,2.00000,-5.11293,-5.26142,0.00000,0.00000
0.6400,64,240,0,0,0.01021,0.00993,0.02604,0.02463,0.69985,0.70273,0.70103,0.69812,0.00000,0.00000,2.00000,2.00000,-5.10467,-5.25927,0.00000,0.00000
0.6500,65,240,0,0,0.00988,0.01022,0.02440,0.02611,0.69948,0.70344,0.70484,0.69797,0.00000,0.00000,2.00000,2.00000,-5.10100,-5.26380,0.00000,0.00000
0.6600,66,240,0,0,0.01023,0.01034,0.02613,0.02669,0.69956,0.70531,0.70425,0.69776,0.00000,0.00000,2.00000,2.00000,-5.09008,-5.25330,0.00000,0.00000
0.6700,67,240,0,0,0.01008,0.01048,0.02539,0.02742,0.70226,0.70682,0.70091,0.70041,0.00000,0.00000,2.00000,2.00000,-5.08317,-5.24786,0.00000,0.00000
0.6800,68,240,0,0,0.01004,0.01045,0.02520,0.02723,0.70146,0.70547,0.69939,0.70023,0.00000,0.00000,2.00000,2.00000,-5.07247,-5.24117,0.00000,0.00000
0.6900,69,240,0,0,0.01027,0.01069,0.02634,0.02845,0.70183,0.70418,0.70039,0.70030,0.00000,0.00000,2.00000,2.00000,-5.06717,-5.23248,0.00000,0.00000
0.7000,70,240,0,0,0.01068,0.01081,0.02838,0.02907,0.70401,0.70369,0.70249,0.69949,0.00000,0.00000,2.00000,2.00000,-5.06457,-5.22166,0.00000,0.00000
0.7100,71,240,0,0,0.01038,0.01080,0.02692,0.02899,0.70190,0.70107,0.69982,0.70039,0.00000,0.00000,2.00000,2.00000,-5.07637,-5.21247,0.00000,0.00000
0.7200,72,240,0,0,0.01039,0.01089,0.02694,0.02946,0.70252,0.69910,0.69966,0.70250,0.00000,0.00000,2.00000,2.00000,-5.06581,-5.20714,0.00000,0.00000
0.7300,73,240,0,0,0.01049,0.01092,0.02744,0.02961,0.70212,0.70416,0.70008,0.70288,0.00000,0.00000,2.00000,2.00000,-5.06661,-5.19551,0.00000,0.00000
0.7400,74,240,0,0,0.01070,0.01068,0.02852,0.02841,0.70360,0.70420,0.70148,0.70322,0.00000,0.00000,2.00000,2.00000,-5.07301,-5.19458,0.00000,0.00000
0.7500,75,240,0,0,0.01099,0.01031,0.02994,0.02655,0.70168,0.70047,0.70051,0.70333,0.00000,0.00000,2.00000,2.00000,-5.08844,-5.19094,0.00000,0.00000
0.7600,76,240,0,0,0.01114,0.01043,0.03068,0.02714,0.69850,0.69829,0.69780,0.70015,0.00000,0.00000,2.00000,2.00000,-5.09672,-5.18701,0.00000,0.00000
0.7700,77,240,0,0,0.01102,0.01054,0.03010,0.02770,0.69862,0.69931,0.69942,0.69867,0.00000,0.00000,2.00000,2.00000,-5.11023,-5.18000,0.00000,0.00000
0.7800,78,240,0,0,0.01081,0.01074,0.02907,0.02870,0.69784,0.70045,0.70143,0.69870,0.00000,0.00000,2.00000,2.00000,-5.12003,-5.19622,0.00000,0.00000
0.7900,79,240,0,0,0.01060,0.01044,0.02802,0.02721,0.69935,0.69802,0.70090,0.69786,0.00000,0.00000,2.00000,2.00000,-5.12163,-5.19422,0.00000,0.00000
0.8000,80,240,0,0,0.01065,0.01023,0.02827,0.02616,0.69948,0.69962,0.70132,0.69670,0.00000,0.00000,2.00000,2.00000,-5.11527,-5.19855,0.00000,0.00000
0.8100,81,240,0,0,0.01098,0.01038,0.02988,0.02689,0.70072,0.69945,0.70018,0.69453,0.00000,0.00000,2.00000,2.00000,-5.12993,-5.18824,0.00000,0.00000
0.8200,82,240,0,0,0.01101,0.01037,0.03005,0.02684,0.69964,0.69785,0.69874,0.69381,0.00000,0.00000,2.00000,2.00000,-5.12467,-5.17276,0.00000,0.00000
0.8300,83,240,0,0,0.01061,0.00996,0.02804,0.02482,0.69925,0.69889,0.70077,0.69509,0.00000,0.00000,2.00000,2.00000,-5.13161,-5.16503,0.00000,0.00000
0.8400,84,240,0,0,0.01051,0.01017,0.02757,0.02583,0.70320,0.69563,0.70120,0.69632,0.00000,0.00000,2.00000,2.00000,-5.13148,-5.15398,0.00000,0.00000
0.8500,85,240,0,0,0.01046,0.00982,0.02728,0.02412,0.69974,0.69670,0.70167,0.69602,0.00000,0.00000,2.00000,2.00000,-5.13406,-5.14808,0.00000,0.00000
0.8600,86,240,0,0,0.01025,0.00977,0.02625,0.02387,0.69689,0.69605,0.70368,0.69724,0.00000,0.00000,2.00000,2.00000,-5.12363,-5.14166,0.00000,0.00000
0.8700,87,240,0,0,0.01021,0.01024,0.02604,0.02621,0.69659,0.69495,0.70094,0.69728,0.00000,0.00000,2.00000,2.00000,-5.12977,-5.13252,0.00000,0.00000
0.8800,88,240,0,0,0.01021,0.01068,0.02605,0.02842,0.69805,0.69761,0.69978,0.69982,0.00000,0.00000,2.00000,2.00000,-5.11839,-5.12609,0.00000,0.00000
0.8900,89,240,0,0,0.00972,0.01034,0.02362,0.02670,0.70110,0.70254,0.70010,0.69960,0.00000,0.00000,2.00000,2.00000,-5.10805,-5.11087,0.00000,0.00000
0.9000,90,240,0,0,0.01002,0.01028,0.02509,0.02642,0.69920,0.70015,0.69914,0.70086,0.00000,0.00000,2.00000,2.00000,-5.10029,-5.09584,0.00000,0.00000
0.9100,91,240,0,0,0.01001,0.01033,0.02503,0.02663,0.69880,0.69918,0.70066,0.70096,0.00000,0.00000,2.00000,2.00000,-5.10190,-5.09557,0.00000,0.00000
0.9200,92,240,0,0,0.00957,0.01074,0.02284,0.02868,0.69912,0.70036,0.70018,0.69839,0.00000,0.00000,2.00000,2.00000,-5.08657,-5.10148,0.00000,0.00000
0.9300,93,240,0,0,0.00974,0.01054,0.02370,0.02768,0.69903,0.70123,0.69850,0.69868,0.00000,0.00000,2.00000,2.00000,-5.06933,-5.10037,0.00000,0.00000
0.9400,94,240,0,0,0.00985,0.01039,0.02425,0.02697,0.69691,0.70122,0.69902,0.69701,0.00000,0.00000,2.00000,2.00000,-5.07361,-5.08141,0.00000,0.00000
0.9500,95,240,0,0,0.01006,0.01074,0.02529,0.02868,0.69637,0.70385,0.69957,0.69765,0.00000,0.00000,2.00000,2.00000,-5.05466,-5.06737,0.00000,0.00000
0.9600,96,240,0,0,0.01023,0.01056,0.02613,0.02781,0.69978,0.70162,0.70122,0.69707,0.00000,0.00000,2.00000,2.00000,-5.03676,-5.06042,0.00000,0.00000
0.9700,97,240,0,0,0.00998,0.01068,0.02488,0.02838,0.70025,0.70079,0.70153,0.69850,0.00000,0.00000,2.00000,2.00000,-5.02634,-5.04418,0.00000,0.00000
0.9800,98,240,0,0,0.01009,0.01028,0.02547,0.02638,0.70084,0.70059,0.70187,0.69671,0.00000,0.00000,2.00000,2.00000,-5.01581,-5.04225,0.00000,0.00000
0.9900,99,240,0,0,0.00985,0.01027,0.02424,0.02636,0.70126,0.70189,0.70188,0.69763,0.00000,0.00000,2.00000,2.00000,-5.00744,-5.04313,0.00000,0.00000
1.0000,100,240,0,0,0.01018,0.00994,0.02592,0.02472,0.70263,0.70269,0.70106,0.69922,0.00000,0.00000,2.00000,2.00000,-4.99477,-5.04086,0.00000,0.00000
1.0100,101,240,0,0,0.01027,0.00984,0.02636,0.02419,0.70457,0.70231,0.69959,0.70092,0.00000,0.00000,2.00000,2.00000,-4.98728,-5.04297,0.00000,0.00000
1.0200,102,240,0,0,0.01030,0.01018,0.02650,0.02588,0.70307,0.70297,0.70018,0.69942,0.00000,0.00000,2.00000,2.00000,-4.97683,-5.04661,0.00000,0.00000
1.0300,103,240,0,0,0.01014,0.01023,0.02570,0.02613,0.70541,0.70140,0.69958,0.69961,0.00000,0.00000,2.00000,2.00000,-4.98942,-5.03469,0.00000,0.00000
1.0400,104,240,0,0,0.00975,0.01020,0.02376,0.02602,0.70487,0.70142,0.70247,0.70002,0.00000,0.00000,2.00000,2.00000,-4.99098,-5.03872,0.00000,0.00000
1.0500,105,240,0,0,0.01003,0.01009,0.02514,0.02547,0.70260,0.70328,0.70400,0.70255,0.00000,0.00000,2.00000,2.00000,-4.99198,-5.03594,0.00000,0.00000
1.0600,106,240,0,0,0.01036,0.01013,0.02679,0.02565,0.70395,0.70388,0.70394,0.69942,0.00000,0.00000,2.00000,2.00000,-4.99616,-5.02737,0.00000,0.00000
1.0700,107,240,0,0,0.01047,0.01027,0.02733,0.02635,0.70405,0.70295,0.70349,0.69808,0.00000,0.00000,2.00000,2.00000,-4.98294,-5.01903,0.00000,0.00000
1.0800,108,240,0,0,0.01013,0.01052,0.02563,0.02760,0.70087,0.69976,0.70239,0.70321,0.00000,0.00000,2.00000,2.00000,-4.97380,-5.03166,0.00000,0.00000
1.0900,109,240,0,0,0.01002,0.00991,0.02508,0.02456,0.69892,0.70080,0.69966,0.70189,0.00000,0.00000,2.00000,2.00000,-4.96556,-5.02697,0.00000,0.00000
1.1000,110,240,0,0,0.01053,0.00986,0.02767,0.02432,0.69866,0.70235,0.69940,0.69826,0.00000,0.00000,2.00000,2.00000,-4.96265,-5.03395,0.00000,0.00000
1.1100,111,240,0,0,0.01046,0.01005,0.02730,0.02523,0.69958,0.70099,0.69973,0.69778,0.00000,0.00000,2.00000,2.00000,-4.96976,-5.04997,0.00000,0.00000
1.1200,112,240,0,0,0.01018,0.01012,0.02589,0.02560,0.70048,0.70135,0.70018,0.69384,0.00000,0.00000,2.00000,2.00000,-4.98239,-5.05266,0.00000,0.00000
1.1300,113,240,0,0,0.01056,0.01029,0.02780,0.02643,0.69740,0.70145,0.70090,0.69592,0.00000,0.00000,2.00000,2.00000,-4.98116,-5.05871,0.00000,0.00000
1.1400,114,240,0,0,0.01073,0.01038,0.02865,0.02688,0.69957,0.70353,0.70217,0.69837,0.00000,0.00000,2.00000,2.00000,-4.97927,-5.06857,0.00000,0.00000
1.1500,115,240,0,0,0.01043,0.01032,0.02717,0.02658,0.70013,0.70361,0.70044,0.69732,0.00000,0.00000,2.00000,2.00000,-4.98800,-5.06484,0.00000,0.00000
1.1600,116,240,0,0,0.01031,0.01022,0.02657,0.02612,0.69851,0.70281,0.69920,0.69728,0.00000,0.00000,2.00000,2.00000,-4.99584,-5.06750,0.00000,0.00000
1.1700,117,240,0,0,0.01054,0.01022,0.02770,0.02609,0.69662,0.70184,0.70180,0.69954,0.00000,0.00000,2.00000,2.00000,-4.99607,-5.07478,0.00000,0.00000
1.1800,118,240,0,0,0.01051,0.01052,0.02754,0.02760,0.69777,0.70347,0.70257,0.69679,0.00000,0.00000,2.00000,2.00000,-4.99018,-5.07221,0.00000,0.00000
1.1900,119,240,0,0,0.01043,0.01033,0.02713,0.02663,0.69768,0.70307,0.70123,0.69550,0.00000,0.00000,2.00000,2.00000,-4.97403,-5.07282,0.00000,0.00000
1.2000,120,240,0,0,0.01014,0.01033,0.02568,0.02666,0.69940,0.70165,0.70071,0.69636,0.00000,0.00000,2.00000,2.00000,-4.96068,-5.07124,0.00000,0.00000
1.2100,121,240,0,0,0.01016,0.01039,0.02580,0.02696,0.70176,0.70152,0.70035,0.69612,0.00000,0.00000,2.00000,2.00000,-4.95885,-5.06682,0.00000,0.00000
1.2200,122,240,0,0,0.00988,0.01074,0.02439,0.02868,0.70053,0.70157,0.70031,0.69670,0.00000,0.00000,2.00000,2.00000,-4.96402,-5.05726,0.00000,0.00000
1.2300,123,240,0,0,0.00982,0.01058,0.02412,0.02789,0.69923,0.70137,0.70100,0.69553,0.00000,0.00000,2.00000,2.00000,-4.96784,-5.05387,0.00000,0.00000
1.2400,124,240,0,0,0.01031,0.01074,0.02654,0.02870,0.70026,0.70023,0.70489,0.69710,0.00000,0.00000,2.00000,2.00000,-4.98681,-5.05462,0.00000,0.00000
1.2500,125,240,0,0,0.00979,0.01092,0.02394,0.02958,0.70178,0.70141,0.70386,0.69765,0.00000,0.00000,2.00000,2.00000,-5.00179,-5.05805,0.00000,0.00000
1.2600,126,240,0,0,0.01003,0.01076,0.02514,0.02880,0.69948,0.70356,0.70389,0.69920,0.00000,0.00000,2.00000,2.00000,-5.01843,-5.05433,0.00000,0.00000
1.2700,127,240,0,0,0.00988,0.01062,0.02440,0.02808,0.70261,0.70216,0.70006,0.69975,0.00000,0.00000,2.00000,2.00000,-5.02728,-5.05750,0.00000,0.00000
1.2800,128,240,0,0,0.00993,0.01048,0.02467,0.02742,0.70140,0.69974,0.69925,0.70015,0.00000,0.00000,2.00000,2.00000,-5.03335,-5.06587,0.00000,0.00000
1.2900,129,240,0,0,0.01005,0.01041,0.02523,0.02703,0.69863,0.69582,0.70147,0.69774,0.00000,0.00000,2.00000,2.00000,-5.03831,-5.07122,0.00000,0.00000
1.3000,130,240,0,0,0.01019,0.01059,0.02597,0.02796,0.69998,0.69835,0.70173,0.69917,0.00000,0.00000,2.00000,2.00000,-5.02649,-5.05174,0.00000,0.00000
1.3100,131,240,0,0,0.01043,0.01059,0.02714,0.02795,0.70071,0.69675,0.69405,0.69885,0.00000,0.00000,2.00000,2.00000,-5.01854,-5.04605,0.00000,0.00000
1.3200,132,240,0,0,0.01029,0.01059,0.02644,0.02795,0.69854,0.69710,0.69678,0.69889,0.00000,0.00000,2.00000,2.00000,-5.01791,-5.03069,0.00000,0.00000
1.3300,133,240,0,0,0.01021,0.01029,0.02606,0.02645,0.70237,0.69741,0.70081,0.70092,0.00000,0.00000,2.00000,2.00000,-5.01526,-5.02467,0.00000,0.00000
1.3400,134,240,0,0,0.01027,0.01011,0.02635,0.02554,0.70125,0.69887,0.69731,0.69948,0.00000,0.00000,2.00000,2.00000,-5.01814,-5.01740,0.00000,0.00000
1.3500,135,240,0,0,0.01063,0.01066,0.02814,0.02829,0.69991,0.69776,0.70054,0.70184,0.00000,0.00000,2.00000,2.00000,-5.03532,-5.02459,0.00000,0.00000
1.3600,136,240,0,0,0.01043,0.01055,0.02716,0.02774,0.69953,0.69609,0.69584,0.70371,0.00000,0.00000,2.00000,2.00000,-5.04448,-5.02180,0.00000,0.00000
1.3700,137,240,0,0,0.01032,0.01034,0.02662,0.02669,0.69788,0.69813,0.69852,0.70393,0.00000,0.00000,2.00000,2.00000,-5.04625,-5.01970,0.00000,0.00000
1.3800,138,240,0,0,0.01049,0.01067,0.02745,0.02834,0.69750,0.69903,0.69891,0.70125,0.00000,0.00000,2.00000,2.00000,-5.04130,-5.01877,0.00000,0.00000
1.3900,139,240,0,0,0.01074,0.01066,0.02872,0.02828,0.69668,0.69906,0.69535,0.69731,0.00000,0.00000,2.00000,2.00000,-5.04398,-5.01762,0.00000,0.00000
1.4000,140,240,0,0,0.01085,0.01071,0.02927,0.02857,0.69618,0.69926,0.69736,0.69982,0.00000,0.00000,2.00000,2.00000,-5.05553,-5.03325,0.00000,0.00000
1.4100,141,240,0,0,0.01074,0.01060,0.02870,0.02799,0.69707,0.69812,0.69997,0.70005,0.00000,0.00000,2.00000,2.00000,-5.04766,-5.03694,0.00000,0.00000
1.4200,142,240,0,0,0.01066,0.01047,0.02831,0.02737,0.69922,0.69745,0.70058,0.69881,0.00000,0.00000,2.00000,2.00000,-5.05428,-5.05506,0.00000,0.00000
1.4300,143,240,0,0,0.01065,0.01042,0.02824,0.02708,0.69996,0.69879,0.70138,0.70107,0.00000,0.00000,2.00000,2.00000,-5.04108,-5.06309,0.00000,0.00000
1.4400,144,240,0,0,0.01062,0.01011,0.02809,0.02554,0.70302,0.70015,0.70033,0.69936,0.00000,0.00000,2.00000,2.00000,-5.03011,-5.06900,0.00000,0.00000
1.4500,145,240,0,0,0.01056,0.01017,0.02780,0.02585,0.70094,0.69882,0.69718,0.69884,0.00000,0.00000,2.00000,2.00000,-5.03455,-5.07448,0.00000,0.00000
