pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
0.2800,20373,240,0,0,0.001803,0.008787,0.000000,0.000000,1.500000,1.498604,1.412083,1.500000,0.011712,0.035356,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.2900,20374,240,0,0,0.002162,0.008732,0.000000,0.000000,1.500000,1.500000,1.412458,1.500000,0.014818,0.037856,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3000,20375,240,0,0,0.001888,0.008864,0.000000,0.000000,1.500000,1.500000,1.411937,1.500000,0.017923,0.040356,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3100,20376,240,0,0,0.002046,0.009059,0.000000,0.000000,1.500000,1.500000,1.412676,1.500000,0.021029,0.042856,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3200,20377,240,0,0,0.001930,0.009027,0.000000,0.000000,1.500000,1.500000,1.412559,1.500000,0.024134,0.045356,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3300,20378,240,0,0,0.001641,0.008587,0.000000,0.000000,1.500000,1.500000,1.412703,1.500000,0.027240,0.047856,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3400,20379,240,0,0,0.001719,0.008589,0.000000,0.000000,1.500000,1.500000,1.413785,1.500000,0.030346,0.050356,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3500,20380,240,0,0,0.001447,0.008326,0.000000,0.000000,1.500000,1.500000,1.414357,1.500000,0.033451,0.052856,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3600,20381,240,0,0,0.001495,0.008300,0.000000,0.000000,1.500000,1.500000,1.414007,1.500000,0.036557,0.055356,1.000000,2.000000,3.449707,-19.819336,0.000000,0.000000
0.3700,20382,240,0,0,0.001488,0.007898,0.000000,0.000000,1.500000,1.500000,1.414416,1.500000,0.039662,0.057856,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
0.3800,20383,240,0,0,0.001438,0.008118,0.000000,0.000000,1.500000,1.500000,1.415327,1.500000,0.042768,0.060356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.3900,20384,240,0,0,0.001546,0.007791,0.000000,0.000000,1.500000,1.500000,1.415638,1.500000,0.045874,0.062856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4000,20385,240,0,0,0.001760,0.008378,0.000000,0.000000,1.500000,1.500000,1.416160,1.500000,0.048979,0.065356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4100,20387,240,0,0,0.001580,0.008639,0.000000,0.000000,1.500000,1.500000,1.416255,1.500000,0.055190,0.070356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4200,20388,240,0,0,0.001575,0.008393,0.000000,0.000000,1.500000,1.500000,1.415735,1.500000,0.058296,0.072856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4300,20389,240,0,0,0.001443,0.007936,0.000000,0.000000,1.500000,1.500000,1.415098,1.500000,0.061401,0.075356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4400,20390,240,0,0,0.001620,0.008089,0.000000,0.000000,1.500000,1.500000,1.415949,1.500000,0.064507,0.077856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4500,20391,240,0,0,0.001490,0.007835,0.000000,0.000000,1.500000,1.500000,1.416291,1.500000,0.067613,0.080356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4600,20392,240,0,0,0.002141,0.008211,0.000000,0.000000,1.500000,1.500000,1.415060,1.500000,0.070718,0.082856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4700,20393,240,0,0,0.002499,0.008364,0.000000,0.000000,1.500000,1.500000,1.415482,1.500000,0.073824,0.085356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4800,20394,240,0,0,0.002465,0.008566,0.000000,0.000000,1.500000,1.500000,1.416343,1.500000,0.076930,0.087856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.4900,20395,240,0,0,0.002903,0.008946,0.000000,0.000000,1.500000,1.500000,1.417155,1.500000,0.080035,0.090356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.5000,20396,240,0,0,0.002671,0.009095,0.000000,0.000000,1.500000,1.500000,1.415365,1.500000,0.083141,0.092856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.5100,20397,240,0,0,0.002364,0.009653,0.000000,0.000000,1.500000,1.500000,1.416438,1.500000,0.086246,0.095356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.5200,20398,240,0,0,0.002188,0.009486,0.000000,0.000000,1.500000,1.500000,1.415259,1.500000,0.089352,0.097856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.5300,20399,240,0,0,0.002149,0.009756,0.000000,0.000000,1.500000,1.500000,1.415340,1.500000,0.092458,0.100356,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.5400,20400,240,0,0,0.002094,0.009830,0.000000,0.000000,1.500000,1.500000,1.414973,1.500000,0.095563,0.102856,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.5500,20401,240,0,0,0.002025,0.009818,0.000000,0.000000,1.500000,1.500000,1.415114,1.500000,0.098669,0.105356,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.5600,20402,240,0,0,0.001898,0.009917,0.000000,0.000000,1.500000,1.500000,1.414602,1.500000,0.101775,0.107856,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.5700,20403,240,0,0,0.001923,0.010159,0.000000,0.000000,1.500000,1.500000,1.415439,1.500000,0.104880,0.110356,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.5800,20404,240,0,0,0.001881,0.009597,0.000000,0.000000,1.500000,1.500000,1.415890,1.500000,0.107986,0.112856,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.5900,20405,240,0,0,0.001696,0.009868,0.000000,0.000000,1.500000,1.500000,1.415964,1.500000,0.111091,0.115356,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.6000,20406,240,0,0,0.001702,0.009913,0.000000,0.000000,1.500000,1.500000,1.415964,1.500000,0.114197,0.117856,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.6100,20407,240,0,0,0.001691,0.009999,0.000000,0.000000,1.500000,1.500000,1.415720,1.500000,0.117303,0.120356,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.6200,20408,240,0,0,0.001630,0.010005,0.000000,0.000000,1.500000,1.500000,1.415967,1.500000,0.120408,0.122856,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.6300,20409,240,0,0,0.001610,0.009375,0.000000,0.000000,1.500000,1.500000,1.415063,1.500000,0.123514,0.125355,1.000000,2.000000,3.471680,-19.775391,0.000000,0.000000
0.6400,20410,240,0,0,0.001514,0.008838,0.000000,0.000000,1.500000,1.500000,1.414702,1.500000,0.126620,0.127855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.6500,20411,240,0,0,0.001563,0.009182,0.000000,0.000000,1.500000,1.500000,1.415111,1.500000,0.129725,0.130355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.6600,20412,240,0,0,0.001477,0.009490,0.000000,0.000000,1.500000,1.500000,1.416226,1.500000,0.132831,0.132855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.6700,20413,240,0,0,0.001363,0.008935,0.000000,0.000000,1.500000,1.500000,1.415391,1.500000,0.135936,0.135355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.6800,20414,240,0,0,0.001409,0.008627,0.000000,0.000000,1.500000,1.500000,1.415502,1.500000,0.139042,0.137855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.6900,20415,240,0,0,0.001436,0.008627,0.000000,0.000000,1.500000,1.500000,1.414793,1.500000,0.142147,0.140355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.7000,20416,240,0,0,0.001733,0.009295,0.000000,0.000000,1.500000,1.500000,1.416146,1.500000,0.145253,0.142855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.7100,20417,240,0,0,0.001445,0.009086,0.000000,0.000000,1.500000,1.500000,1.415840,1.500000,0.148358,0.145355,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7200,20418,240,0,0,0.001853,0.009240,0.000000,0.000000,1.500000,1.500000,1.415581,1.500000,0.151464,0.147855,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7300,20419,240,0,0,0.001946,0.009027,0.000000,0.000000,1.500000,1.500000,1.415340,1.500000,0.154570,0.150355,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7400,20420,240,0,0,0.001821,0.008896,0.000000,0.000000,1.500000,1.500000,1.416091,1.500000,0.157675,0.152855,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7500,20421,240,0,0,0.001753,0.009412,0.000000,0.000000,1.500000,1.500000,1.414855,1.500000,0.160781,0.155355,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7600,20422,240,0,0,0.001866,0.010131,0.000000,0.000000,1.500000,1.500000,1.414895,1.500000,0.163886,0.157855,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7700,20423,240,0,0,0.001745,0.010442,0.000000,0.000000,1.500000,1.500000,1.413704,1.500000,0.166992,0.160355,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7800,20424,240,0,0,0.001678,0.010609,0.000000,0.000000,1.500000,1.500000,1.413970,1.500000,0.170097,0.162855,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.7900,20425,240,0,0,0.001575,0.010503,0.000000,0.000000,1.500000,1.500000,1.413960,1.500000,0.173203,0.165355,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.8000,20426,240,0,0,0.001455,0.010388,0.000000,0.000000,1.500000,1.500000,1.415090,1.500000,0.176308,0.167855,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.8100,20427,240,0,0,0.001464,0.010724,0.000000,0.000000,1.500000,1.500000,1.414173,1.500000,0.179414,0.170355,1.000000,2.000000,3.449707,-19.797363,0.000000,0.000000
0.8200,20428,240,0,0,0.001414,0.010492,0.000000,0.000000,1.500000,1.500000,1.413331,1.500000,0.182519,0.172855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.8300,20429,240,0,0,0.001465,0.010010,0.000000,0.000000,1.500000,1.500000,1.413873,1.500000,0.185625,0.175355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
