pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
4.0900,409,240,0,0,0.01025,0.01050,0.02627,0.02749,0.70193,0.70072,0.69995,0.69750,0.00000,0.00000,2.00000,2.00000,-4.80455,-4.99836,0.00000,0.00000
4.1000,410,240,0,0,0.01058,0.01084,0.02789,0.02921,0.70245,0.70082,0.69931,0.69886,0.00000,0.00000,2.00000,2.00000,-4.79890,-5.01031,0.00000,0.00000
4.1100,411,240,0,0,0.01057,0.01060,0.02783,0.02800,0.69977,0.70123,0.70061,0.70018,0.00000,0.00000,2.00000,2.00000,-4.79936,-5.00285,0.00000,0.00000
4.1200,412,240,0,0,0.01001,0.01041,0.02504,0.02706,0.70097,0.69900,0.70119,0.69742,0.00000,0.00000,2.00000,2.00000,-4.80608,-5.00510,0.00000,0.00000
4.1300,413,240,0,0,0.01053,0.01032,0.02767,0.02659,0.70098,0.70112,0.70075,0.69546,0.00000,0.00000,2.00000,2.00000,-4.81687,-5.01181,0.00000,0.00000
4.1400,414,240,0,0,0.01042,0.01045,0.02709,0.02727,0.69905,0.70176,0.69777,0.69725,0.00000,0.00000,2.00000,2.00000,-4.83045,-5.02053,0.00000,0.00000
4.1500,415,240,0,0,0.01010,0.01057,0.02552,0.02786,0.69868,0.70010,0.69714,0.69822,0.00000,0.00000,2.00000,2.00000,-4.83377,-5.02748,0.00000,0.00000
4.1600,416,240,0,0,0.01006,0.01056,0.02530,0.02780,0.69978,0.69849,0.69845,0.70009,0.00000,0.00000,2.00000,2.00000,-4.82959,-5.02900,0.00000,0.00000
4.1700,417,240,0,0,0.00996,0.01018,0.02482,0.02591,0.70073,0.70031,0.69844,0.69907,0.00000,0.00000,2.00000,2.00000,-4.83477,-5.03566,0.00000,0.00000
4.1800,418,240,0,0,0.01004,0.00995,0.02518,0.02477,0.70090,0.70163,0.69932,0.69781,0.00000,0.00000,2.00000,2.00000,-4.82510,-5.04572,0.00000,0.00000
4.1900,419,240,0,0,0.01000,0.01018,0.02500,0.02590,0.69948,0.70217,0.70218,0.69674,0.00000,0.00000,2.00000,2.00000,-4.82423,-5.05682,0.00000,0.00000
4.2000,420,240,0,0,0.00980,0.01050,0.02400,0.02748,0.70160,0.70077,0.70188,0.69672,0.00000,0.00000,2.00000,2.00000,-4.82285,-5.06700,0.00000,0.00000
4.2100,421,240,0,0,0.00993,0.01050,0.02463,0.02749,0.69846,0.70526,0.70271,0.69788,0.00000,0.00000,2.00000,2.00000,-4.82879,-5.05469,0.00000,0.00000
4.2200,422,240,0,0,0.01034,0.01059,0.02670,0.02793,0.69991,0.70532,0.70217,0.69818,0.00000,0.00000,2.00000,2.00000,-4.82234,-5.04796,0.00000,0.00000
4.2300,423,240,0,0,0.01007,0.01043,0.02537,0.02713,0.69809,0.70603,0.70281,0.70044,0.00000,0.00000,2.00000,2.00000,-4.83218,-5.05556,0.00000,0.00000
4.2400,424,240,0,0,0.01026,0.01050,0.02631,0.02752,0.69328,0.70517,0.70410,0.70045,0.00000,0.00000,2.00000,2.00000,-4.84729,-5.05537,0.00000,0.00000
4.2500,425,240,0,0,0.01028,0.01055,0.02638,0.02773,0.69527,0.70485,0.70215,0.70353,0.00000,0.00000,2.00000,2.00000,-4.85417,-5.06020,0.00000,0.00000
4.2600,426,240,0,0,0.01053,0.01035,0.02764,0.02673,0.69630,0.70428,0.70057,0.70054,0.00000,0.00000,2.00000,2.00000,-4.86176,-5.05880,0.00000,0.00000
4.2700,427,240,0,0,0.01034,0.01062,0.02671,0.02808,0.69795,0.70186,0.69889,0.70089,0.00000,0.00000,2.00000,2.00000,-4.86039,-5.05233,0.00000,0.00000
4.2800,428,240,0,0,0.01033,0.01066,0.02663,0.02828,0.69689,0.70266,0.70346,0.70144,0.00000,0.00000,2.00000,2.00000,-4.85108,-5.04298,0.00000,0.00000
4.2900,429,240,0,0,0.01042,0.01065,0.02710,0.02827,0.69789,0.70366,0.70212,0.70187,0.00000,0.00000,2.00000,2.00000,-4.84615,-5.03573,0.00000,0.00000
4.3000,430,240,0,0,0.01041,0.01026,0.02705,0.02631,0.69764,0.70472,0.70196,0.70378,0.00000,0.00000,2.00000,2.00000,-4.85237,-5.03446,0.00000,0.00000
4.3100,431,240,0,0,0.01064,0.01040,0.02819,0.02698,0.69988,0.70680,0.70383,0.70117,0.00000,0.00000,2.00000,2.00000,-4.84662,-5.03731,0.00000,0.00000
4.3200,432,240,0,0,0.01068,0.01050,0.02840,0.02752,0.70101,0.70271,0.70290,0.70141,0.00000,0.00000,2.00000,2.00000,-4.83635,-5.03337,0.00000,0.00000
4.3300,433,240,0,0,0.01082,0.01042,0.02911,0.02712,0.70291,0.70187,0.70207,0.70159,0.00000,0.00000,2.00000,2.00000,-4.84830,-5.03244,0.00000,0.00000
4.3400,434,240,0,0,0.01044,0.01049,0.02720,0.02744,0.69932,0.70049,0.70165,0.69946,0.00000,0.00000,2.00000,2.00000,-4.84473,-5.02430,0.00000,0.00000
4.3500,435,240,0,0,0.01055,0.01046,0.02775,0.02731,0.69781,0.69958,0.70145,0.70068,0.00000,0.00000,2.00000,2.00000,-4.85958,-5.00444,0.00000,0.00000
4.3600,436,240,0,0,0.01060,0.01081,0.02801,0.02903,0.69813,0.70074,0.70242,0.70148,0.00000,0.00000,2.00000,2.00000,-4.85751,-4.99181,0.00000,0.00000
4.3700,437,240,0,0,0.01075,0.01055,0.02873,0.02776,0.69890,0.70360,0.70317,0.70129,0.00000,0.00000,2.00000,2.00000,-4.86013,-4.99694,0.00000,0.00000
4.3800,438,240,0,0,0.01049,0.01055,0.02747,0.02775,0.70179,0.70043,0.70263,0.69930,0.00000,0.00000,2.00000,2.00000,-4.87172,-4.99795,0.00000,0.00000
4.3900,439,240,0,0,0.01025,0.01040,0.02625,0.02698,0.70119,0.70175,0.70351,0.69960,0.00000,0.00000,2.00000,2.00000,-4.86838,-5.00075,0.00000,0.00000
4.4000,440,240,0,0,0.01020,0.01045,0.02600,0.02723,0.69897,0.70267,0.70595,0.70081,0.00000,0.00000,2.00000,2.00000,-4.88630,-5.00756,0.00000,0.00000
4.4100,441,240,0,0,0.01058,0.01048,0.02791,0.02742,0.70086,0.70217,0.70430,0.70194,0.00000,0.00000,2.00000,2.00000,-4.90415,-5.00115,0.00000,0.00000
4.4200,442,240,0,0,0.01045,0.01071,0.02724,0.02855,0.70019,0.70417,0.70112,0.70270,0.00000,0.00000,2.00000,2.00000,-4.90892,-5.01333,0.00000,0.00000
4.4300,443,240,0,0,0.01031,0.01057,0.02656,0.02785,0.69700,0.70132,0.69693,0.70516,0.00000,0.00000,2.00000,2.00000,-4.90690,-5.01592,0.00000,0.00000
4.4400,444,240,0,0,0.01041,0.01049,0.02705,0.02745,0.69987,0.70049,0.69831,0.70251,0.00000,0.00000,2.00000,2.00000,-4.92249,-5.02114,0.00000,0.00000
4.4500,445,240,0,0,0.01024,0.01037,0.02622,0.02684,0.69700,0.70046,0.69765,0.70303,0.00000,0.00000,2.00000,2.00000,-4.93324,-5.01142,0.00000,0.00000
4.4600,446,240,0,0,0.01030,0.01015,0.02648,0.02575,0.69758,0.70024,0.69738,0.70489,0.00000,0.00000,2.00000,2.00000,-4.93055,-5.00389,0.00000,0.00000
4.4700,447,240,0,0,0.01075,0.00988,0.02877,0.02441,0.69770,0.69909,0.69744,0.70248,0.00000,0.00000,2.00000,2.00000,-4.92816,-5.01222,0.00000,0.00000
4.4800,448,240,0,0,0.01051,0.00998,0.02754,0.02488,0.69829,0.70145,0.69764,0.69915,0.00000,0.00000,2.00000,2.00000,-4.92713,-5.01514,0.00000,0.00000
4.4900,449,240,0,0,0.01017,0.01004,0.02583,0.02519,0.69817,0.70047,0.70016,0.69885,0.00000,0.00000,2.00000,2.00000,-4.90956,-5.00686,0.00000,0.00000
4.5000,450,240,0,0,0.00987,0.01019,0.02435,0.02594,0.69832,0.69860,0.69906,0.70140,0.00000,0.00000,2.00000,2.00000,-4.92078,-4.99278,0.00000,0.00000
4.5100,451,240,0,0,0.01023,0.01016,0.02617,0.02578,0.69848,0.69828,0.69801,0.69991,0.00000,0.00000,2.00000,2.00000,-4.92586,-5.00317,0.00000,0.00000
4.5200,452,240,0,0,0.01047,0.01047,0.02734,0.02734,0.70057,0.70104,0.69597,0.69979,0.00000,0.00000,2.00000,2.00000,-4.93000,-4.99668,0.00000,0.00000
4.5300,453,240,0,0,0.01022,0.01039,0.02610,0.02696,0.70066,0.70059,0.69917,0.69801,0.00000,0.00000,2.00000,2.00000,-4.92498,-4.99611,0.00000,0.00000
4.5400,454,240,0,0,0.01022,0.01054,0.02611,0.02768,0.69672,0.69954,0.70065,0.69836,0.00000,0.00000,2.00000,2.00000,-4.92321,-5.00638,0.00000,0.00000
4.5500,455,240,0,0,0.01045,0.01048,0.02727,0.02740,0.69538,0.69857,0.70145,0.69907,0.00000,0.00000,2.00000,2.00000,-4.92157,-4.99753,0.00000,0.00000
4.5600,456,240,0,0,0.01019,0.01023,0.02594,0.02613,0.69513,0.69705,0.69975,0.69847,0.00000,0.00000,2.00000,2.00000,-4.93259,-4.99428,0.00000,0.00000
4.5700,457,240,0,0,0.01004,0.01062,0.02522,0.02809,0.69731,0.69736,0.70010,0.70117,0.00000,0.00000,2.00000,2.00000,-4.93338,-4.98523,0.00000,0.00000
4.5800,458,240,0,0,0.00982,0.01061,0.02410,0.02803,0.69783,0.69996,0.70059,0.69726,0.00000,0.00000,2.00000,2.00000,-4.94258,-4.97696,0.00000,0.00000
4.5900,459,240,0,0,0.00998,0.01038,0.02491,0.02689,0.69837,0.70139,0.70210,0.69775,0.00000,0.00000,2.00000,2.00000,-4.92660,-4.97288,0.00000,0.00000
4.6000,460,240,0,0,0.01033,0.00989,0.02666,0.02443,0.69756,0.70117,0.70152,0.69953,0.00000,0.00000,2.00000,2.00000,-4.92881,-4.97130,0.00000,0.00000
4.6100,461,240,0,0,0.01040,0.01028,0.02701,0.02640,0.69824,0.70103,0.70226,0.70074,0.00000,0.00000,2.00000,2.00000,-4.91954,-4.98061,0.00000,0.00000
4.6200,462,240,0,0,0.01033,0.01057,0.02664,0.02783,0.69962,0.69950,0.70390,0.70077,0.00000,0.00000,2.00000,2.00000,-4.90545,-4.98044,0.00000,0.00000
4.6300,463,240,0,0,0.01065,0.01060,0.02823,0.02802,0.69679,0.69848,0.70477,0.70012,0.00000,0.00000,2.00000,2.00000,-4.89635,-4.98988,0.00000,0.00000
4.6400,464,240,0,0,0.01052,0.01061,0.02760,0.02806,0.69797,0.69801,0.70405,0.70159,0.00000,0.00000,2.00000,2.00000,-4.90594,-4.98879,0.00000,0.00000
4.6500,465,240,0,0,0.01048,0.01040,0.02742,0.02698,0.69948,0.69991,0.70305,0.70077,0.00000,0.00000,2.00000,2.00000,-4.90714,-4.98483,0.00000,0.00000
4.6600,466,240,0,0,0.01036,0.01066,0.02682,0.02830,0.69903,0.70156,0.70072,0.70188,0.00000,0.00000,2.00000,2.00000,-4.89904,-4.96971,0.00000,0.00000
4.6700,467,240,0,0,0.01044,0.01008,0.02722,0.02542,0.70008,0.70187,0.70207,0.70131,0.00000,0.00000,2.00000,2.00000,-4.91200,-4.96351,0.00000,0.00000
4.6800,468,240,0,0,0.01008,0.01043,0.02538,0.02713,0.69779,0.70234,0.70001,0.69928,0.00000,0.00000,2.00000,2.00000,-4.90775,-4.94746,0.00000,0.00000
4.6900,469,240,0,0,0.01064,0.01048,0.02819,0.02740,0.69767,0.70419,0.70013,0.69739,0.00000,0.00000,2.00000,2.00000,-4.90647,-4.95000,0.00000,0.00000
4.7000,470,240,0,0,0.01027,0.01068,0.02635,0.02842,0.69661,0.70270,0.69896,0.70032,0.00000,0.00000,2.00000,2.00000,-4.88928,-4.95971,0.00000,0.00000
4.7100,471,240,0,0,0.01051,0.01069,0.02754,0.02843,0.69728,0.70016,0.69708,0.70221,0.00000,0.00000,2.00000,2.00000,-4.88397,-4.96693,0.00000,0.00000
4.7200,472,240,0,0,0.01058,0.01039,0.02788,0.02696,0.69841,0.70117,0.69801,0.70246,0.00000,0.00000,2.00000,2.00000,-4.89904,-4.96730,0.00000,0.00000
4.7300,473,240,0,0,0.01095,0.01048,0.02976,0.02739,0.69615,0.70216,0.69703,0.70059,0.00000,0.00000,2.00000,2.00000,-4.91397,-4.96389,0.00000,0.00000
4.7400,474,240,0,0,0.01069,0.01051,0.02845,0.02753,0.69511,0.70350,0.69718,0.69732,0.00000,0.00000,2.00000,2.00000,-4.92525,-4.95640,0.00000,0.00000
4.7500,475,240,0,0,0.01041,0.01012,0.02707,0.02560,0.69767,0.70193,0.69996,0.69650,0.00000,0.00000,2.00000,2.00000,-4.93003,-4.95292,0.00000,0.00000
4.7600,476,240,0,0,0.01035,0.00995,0.02674,0.02475,0.69928,0.70147,0.70095,0.69744,0.00000,0.00000,2.00000,2.00000,-4.93593,-4.96605,0.00000,0.00000
4.7700,477,240,0,0,0.01027,0.01013,0.02634,0.02564,0.69925,0.70103,0.70040,0.69916,0.00000,0.00000,2.00000,2.00000,-4.93047,-4.96466,0.00000,0.00000
4.7800,478,240,0,0,0.01033,0.01020,0.02664,0.02602,0.69830,0.70344,0.70282,0.69878,0.00000,0.00000,2.00000,2.00000,-4.93174,-4.97109,0.00000,0.00000
4.7900,479,240,0,0,0.01022,0.01047,0.02611,0.02737,0.69684,0.70156,0.70228,0.69782,0.00000,0.00000,2.00000,2.00000,-4.94375,-4.97515,0.00000,0.00000
4.8000,480,240,0,0,0.01047,0.01017,0.02734,0.02584,0.70195,0.70156,0.70324,0.70002,0.00000,0.00000,2.00000,2.00000,-4.94958,-4.97902,0.00000,0.00000
4.8100,481,240,0,0,0.01012,0.00998,0.02559,0.02488,0.70214,0.70264,0.70389,0.70231,0.00000,0.00000,2.00000,2.00000,-4.95756,-4.98667,0.00000,0.00000
4.8200,482,240,0,0,0.01064,0.01009,0.02820,0.02546,0.70220,0.70168,0.70519,0.70321,0.00000,0.00000,2.00000,2.00000,-4.95792,-4.98866,0.00000,0.00000
4.8300,483,240,0,0,0.01060,0.01029,0.02802,0.02644,0.70386,0.69977,0.70184,0.70113,0.00000,0.00000,2.00000,2.00000,-4.94939,-4.97712,0.00000,0.00000
4.8400,484,240,0,0,0.01078,0.01005,0.02889,0.02524,0.70339,0.69550,0.70292,0.70254,0.00000,0.00000,2.00000,2.00000,-4.95540,-4.96857,0.00000,0.00000
4.8500,485,240,0,0,0.01073,0.01018,0.02865,0.02589,0.70162,0.69753,0.70301,0.70333,0.00000,0.00000,2.00000,2.00000,-4.95196,-4.96377,0.00000,0.00000
4.8600,486,240,0,0,0.01096,0.00994,0.02982,0.02471,0.70063,0.69671,0.70167,0.70329,0.00000,0.00000,2.00000,2.00000,-4.94781,-4.95828,0.00000,0.00000
4.8700,487,240,0,0,0.01061,0.01044,0.02803,0.02719,0.70023,0.69598,0.70149,0.70175,0.00000,0.00000,2.00000,2.00000,-4.94371,-4.94449,0.00000,0.00000
4.8800,488,240,0,0,0.01036,0.01055,0.02681,0.02773,0.69968,0.69586,0.69885,0.70137,0.00000,0.00000,2.00000,2.00000,-4.93834,-4.94325,0.00000,0.00000
4.8900,489,240,0,0,0.01032,0.01054,0.02658,0.02772,0.69778,0.69415,0.70227,0.69913,0.00000,0.00000,2.00000,2.00000,-4.95250,-4.95385,0.00000,0.00000
4.9000,490,240,0,0,0.01025,0.01002,0.02624,0.02509,0.69801,0.69255,0.70106,0.70008,0.00000,0.00000,2.00000,2.00000,-4.95860,-4.94425,0.00000,0.00000
4.9100,491,240,0,0,0.01010,0.01036,0.02550,0.02681,0.69867,0.69903,0.70354,0.69847,0.00000,0.00000,2.00000,2.00000,-4.96526,-4.95346,0.00000,0.00000
4.9200,492,240,0,0,0.01018,0.01058,0.02591,0.02788,0.70037,0.69949,0.70384,0.70052,0.00000,0.00000,2.00000,2.00000,-4.96975,-4.95834,0.00000,0.00000
4.9300,493,240,0,0,0.01039,0.01080,0.02696,0.02902,0.69988,0.70072,0.70190,0.70065,0.00000,0.00000,2.00000,2.00000,-4.96317,-4.95723,0.00000,0.00000
4.9400,494,240,0,0,0.01024,0.01086,0.02622,0.02928,0.69895,0.70287,0.69826,0.69886,0.00000,0.00000,2.00000,2.00000,-4.95515,-4.96611,0.00000,0.00000
4.9500,495,240,0,0,0.01063,0.01031,0.02813,0.02657,0.69714,0.70152,0.69949,0.70166,0.00000,0.00000,2.00000,2.00000,-4.96221,-4.97787,0.00000,0.00000
4.9600,496,240,0,0,0.01023,0.01026,0.02614,0.02629,0.69886,0.69815,0.70150,0.70366,0.00000,0.00000,2.00000,2.00000,-4.97110,-4.98686,0.00000,0.00000
4.9700,497,240,0,0,0.01038,0.01061,0.02691,0.02805,0.70039,0.69805,0.69858,0.70344,0.00000,0.00000,2.00000,2.00000,-4.97794,-4.99996,0.00000,0.00000
4.9800,498,240,0,0,0.01019,0.01022,0.02596,0.02612,0.69932,0.69899,0.69697,0.69869,0.00000,0.00000,2.00000,2.00000,-4.99180,-5.01621,0.00000,0.00000
4.9900,499,240,0,0,0.01031,0.01027,0.02657,0.02635,0.69857,0.69925,0.69653,0.70225,0.00000,0.00000,2.00000,2.00000,-4.98489,-5.02323,0.00000,0.00000
5.0000,500,240,0,0,0.01037,0.01048,0.02685,0.02738,0.70271,0.69707,0.69963,0.70404,0.00000,0.00000,2.00000,2.00000,-4.98315,-5.03745,0.00000,0.00000
5.0100,501,240,0,0,0.01022,0.01051,0.02608,0.02756,0.70206,0.69720,0.69993,0.70351,0.00000,0.00000,2.00000,2.00000,-4.96733,-5.04939,0.00000,0.00000
5.0200,502,240,0,0,0.01032,0.01059,0.02662,0.02794,0.70179,0.69798,0.69656,0.70260,0.00000,0.00000,2.00000,2.00000,-4.95776,-5.04903,0.00000,0.00000
5.0300,503,240,0,0,0.01007,0.01041,0.02533,0.02704,0.70209,0.69907,0.69454,0.70253,0.00000,0.00000,2.00000,2.00000,-4.94689,-5.04098,0.00000,0.00000
5.0400,504,240,0,0,0.01049,0.01067,0.02747,0.02834,0.70150,0.69799,0.69365,0.70412,0.00000,0.00000,2.00000,2.00000,-4.93866,-5.03818,0.00000,0.00000
5.0500,505,240,0,0,0.01046,0.01064,0.02728,0.02821,0.69655,0.70258,0.69297,0.70265,0.00000,0.00000,2.00000,2.00000,-4.92883,-5.03935,0.00000,0.00000
5.0600,506,240,0,0,0.01051,0.01053,0.02757,0.02765,0.69688,0.70185,0.69426,0.70326,0.00000,0.00000,2.00000,2.00000,-4.91968,-5.05035,0.00000,0.00000
5.0700,507,240,0,0,0.01024,0.01024,0.02620,0.02619,0.69906,0.70189,0.69518,0.70136,0.00000,0.00000,2.00000,2.00000,-4.92223,-5.04477,0.00000,0.00000
5.0800,508,240,0,0,0.01002,0.01039,0.02508,0.02696,0.70267,0.70212,0.69615,0.69883,0.00000,0.00000,2.00000,2.00000,-4.92335,-5.04588,0.00000,0.00000
5.0900,509,240,0,0,0.00976,0.01034,0.02380,0.02670,0.70251,0.69962,0.69935,0.69925,0.00000,0.00000,2.00000,2.00000,-4.91903,-5.04351,0.00000,0.00000
5.1000,510,240,0,0,0.00984,0.01020,0.02421,0.02601,0.70077,0.69883,0.69827,0.69748,0.00000,0.00000,2.00000,2.00000,-4.91256,-5.03533,0.00000,0.00000
5.1100,511,240,0,0,0.01021,0.01043,0.02603,0.02715,0.70535,0.70099,0.69815,0.69572,0.00000,0.00000,2.00000,2.00000,-4.91311,-5.01560,0.00000,0.00000
5.1200,512,240,0,0,0.01025,0.01051,0.02626,0.02757,0.70498,0.70036,0.69799,0.69599,0.00000,0.00000,2.00000,2.00000,-4.91182,-4.99285,0.00000,0.00000
5.1300,513,240,0,0,0.01010,0.01057,0.02550,0.02785,0.70474,0.70183,0.69834,0.69771,0.00000,0.00000,2.00000,2.00000,-4.91505,-4.98640,0.00000,0.00000
5.1400,514,240,0,0,0.01006,0.01047,0.02529,0.02736,0.70065,0.69822,0.69751,0.69747,0.00000,0.00000,2.00000,2.00000,-4.92399,-4.97519,0.00000,0.00000
5.1500,515,240,0,0,0.01030,0.01049,0.02651,0.02747,0.70054,0.70259,0.69942,0.69911,0.00000,0.00000,2.00000,2.00000,-4.92335,-4.96272,0.00000,0.00000
5.1600,516,240,0,0,0.01012,0.01040,0.02562,0.02701,0.69888,0.70230,0.69933,0.69956,0.00000,0.00000,2.00000,2.00000,-4.94053,-4.95299,0.00000,0.00000
5.1700,517,240,0,0,0.01031,0.01074,0.02653,0.02871,0.69945,0.70014,0.70052,0.70119,0.00000,0.00000,2.00000,2.00000,-4.95573,-4.96650,0.00000,0.00000
5.1800,518,240,0,0,0.01038,0.01055,0.02690,0.02775,0.70039,0.70094,0.69787,0.70341,0.00000,0.00000,2.00000,2.00000,-4.95808,-4.96662,0.00000,0.00000
5.1900,519,240,0,0,0.01049,0.01064,0.02743,0.02821,0.70116,0.69923,0.69747,0.70321,0.00000,0.00000,2.00000,2.00000,-4.97173,-4.99132,0.00000,0.00000
5.2000,520,240,0,0,0.01072,0.01060,0.02860,0.02799,0.69849,0.69841,0.69761,0.70216,0.00000,0.00000,2.00000,2.00000,-4.98005,-5.00078,0.00000,0.00000
5.2100,521,240,0,0,0.01043,0.01045,0.02717,0.02723,0.69860,0.69663,0.69706,0.70437,0.00000,0.00000,2.00000,2.00000,-4.99211,-4.99499,0.00000,0.00000
5.2200,522,240,0,0,0.00994,0.01059,0.02470,0.02793,0.69997,0.69955,0.70060,0.70763,0.00000,0.00000,2.00000,2.00000,-4.99644,-5.01890,0.00000,0.00000
5.2300,523,240,0,0,0.01036,0.01039,0.02678,0.02693,0.70211,0.69853,0.70308,0.70720,0.00000,0.00000,2.00000,2.00000,-5.01067,-5.01831,0.00000,0.00000
5.2400,524,240,0,0,0.01030,0.01005,0.02649,0.02526,0.70168,0.70197,0.70389,0.70586,0.00000,0.00000,2.00000,2.00000,-5.02309,-5.01556,0.00000,0.00000
5.2500,525,240,0,0,0.01003,0.01007,0.02515,0.02537,0.70002,0.70184,0.70318,0.70429,0.00000,0.00000,2.00000,2.00000,-5.02580,-5.02265,0.00000,0.00000
5.2600,526,240,0,0,0.01043,0.00985,0.02713,0.02426,0.70178,0.69888,0.70214,0.70187,0.00000,0.00000,2.00000,2.00000,-5.03745,-5.02071,0.00000,0.00000
5.2700,527,240,0,0,0.01077,0.00977,0.02886,0.02383,0.69863,0.69964,0.70265,0.70285,0.00000,0.00000,2.00000,2.00000,-5.05171,-5.02142,0.00000,0.00000
5.2800,528,240,0,0,0.01110,0.00991,0.03050,0.02456,0.69736,0.70005,0.70158,0.70297,0.00000,0.00000,2.00000,2.00000,-5.05102,-5.03391,0.00000,0.00000
5.2900,529,240,0,0,0.01115,0.00996,0.03076,0.02482,0.69685,0.70082,0.69735,0.70480,0.00000,0.00000,2.00000,2.00000,-5.04495,-5.04452,0.00000,0.00000
5.3000,530,240,0,0,0.01075,0.01017,0.02877,0.02585,0.69749,0.69986,0.69610,0.70288,0.00000,0.00000,2.00000,2.00000,-5.02530,-5.04490,0.00000,0.00000
5.3100,531,240,0,0,0.01056,0.01029,0.02782,0.02643,0.69722,0.70168,0.69549,0.70287,0.00000,0.00000,2.00000,2.00000,-5.01852,-5.05477,0.00000,0.00000
5.3200,532,240,0,0,0.01065,0.01020,0.02825,0.02598,0.69676,0.69764,0.69528,0.70408,0.00000,0.00000,2.00000,2.00000,-5.01460,-5.06874,0.00000,0.00000
5.3300,533,240,0,0,0.01096,0.01018,0.02979,0.02588,0.69663,0.70006,0.69726,0.70339,0.00000,0.00000,2.00000,2.00000,-5.00762,-5.06961,0.00000,0.00000
5.3400,534,240,0,0,0.01057,0.00998,0.02785,0.02489,0.69494,0.69823,0.69766,0.70089,0.00000,0.00000,2.00000,2.00000,-5.02332,-5.06816,0.00000,0.00000
5.3500,535,240,0,0,0.01055,0.00989,0.02777,0.02443,0.69446,0.69957,0.69784,0.70226,0.00000,0.00000,2.00000,2.00000,-5.02603,-5.06528,0.00000,0.00000
5.3600,536,240,0,0,0.01029,0.00993,0.02646,0.02464,0.69374,0.70133,0.70050,0.70136,0.00000,0.00000,2.00000,2.00000,-5.03484,-5.06653,0.00000,0.00000
5.3700,537,240,0,0,0.01015,0.00999,0.02573,0.02497,0.69503,0.70157,0.70271,0.69719,0.00000,0.00000,2.00000,2.00000,-5.04195,-5.06049,0.00000,0.00000
5.3800,538,240,0,0,0.01029,0.00995,0.02645,0.02475,0.69661,0.70252,0.70298,0.70082,0.00000,0.00000,2.00000,2.00000,-5.04707,-5.06560,0.00000,0.00000
5.3900,539,240,0,0,0.01048,0.01018,0.02739,0.02590,0.69818,0.70367,0.70336,0.70117,0.00000,0.00000,2.00000,2.00000,-5.04879,-5.06056,0.00000,0.00000
5.4000,540,240,0,0,0.01060,0.01038,0.02800,0.02688,0.69588,0.70281,0.70356,0.70245,0.00000,0.00000,2.00000,2.00000,-5.05296,-5.06722,0.00000,0.00000
5.4100,541,240,0,0,0.01080,0.01001,0.02898,0.02507,0.69342,0.70424,0.70376,0.70123,0.00000,0.00000,2.00000,2.00000,-5.06396,-5.07360,0.00000,0.00000
5.4200,542,240,0,0,0.01095,0.01003,0.02976,0.02513,0.69423,0.70264,0.70136,0.70084,0.00000,0.00000,2.00000,2.00000,-5.06637,-5.07995,0.00000,0.00000
5.4300,543,240,0,0,0.01079,0.00985,0.02895,0.02425,0.69667,0.69917,0.70218,0.70049,0.00000,0.00000,2.00000,2.00000,-5.05296,-5.08105,0.00000,0.00000
5.4400,544,240,0,0,0.01067,0.00977,0.02833,0.02386,0.69810,0.69904,0.69992,0.70095,0.00000,0.00000,2.00000,2.00000,-5.05451,-5.08803,0.00000,0.00000
5.4500,545,240,0,0,0.01089,0.00961,0.02944,0.02303,0.69836,0.69851,0.70207,0.70157,0.00000,0.00000,2.00000,2.00000,-5.05898,-5.07727,0.00000,0.00000
5.4600,546,240,0,0,0.01075,0.00985,0.02873,0.02427,0.69720,0.69848,0.70246,0.70136,0.00000,0.00000,2.00000,2.00000,-5.05108,-5.08695,0.00000,0.00000
5.4700,547,240,0,0,0.01087,0.00999,0.02933,0.02493,0.69936,0.70024,0.70295,0.70198,0.00000,0.00000,2.00000,2.00000,-5.06112,-5.09311,0.00000,0.00000
5.4800,548,240,0,0,0.01085,0.01032,0.02923,0.02660,0.69831,0.70147,0.70292,0.70340,0.00000,0.00000,2.00000,2.00000,-5.06954,-5.09546,0.00000,0.00000
5.4900,549,240,0,0,0.01089,0.01058,0.02947,0.02790,0.70229,0.70155,0.70143,0.70276,0.00000,0.00000,2.00000,2.00000,-5.08346,-5.10259,0.00000,0.00000
5.5000,550,240,0,0,0.01075,0.01047,0.02875,0.02736,0.70215,0.70246,0.70240,0.70352,0.00000,0.00000,2.00000,2.00000,-5.07953,-5.10347,0.00000,0.00000
5.5100,551,240,0,0,0.01110,0.01062,0.03050,0.02808,0.70458,0.69895,0.70247,0.70129,0.00000,0.00000,2.00000,2.00000,-5.08305,-5.10019,0.00000,0.00000
5.5200,552,240,0,0,0.01153,0.01029,0.03266,0.02647,0.70247,0.69867,0.70112,0.70016,0.00000,0.00000,2.00000,2.00000,-5.07378,-5.08758,0.00000,0.00000
5.5300,553,240,0,0,0.01125,0.00955,0.03123,0.02277,0.70172,0.69771,0.69973,0.70004,0.00000,0.00000,2.00000,2.00000,-5.06808,-5.09612,0.00000,0.00000
5.5400,554,240,0,0,0.01091,0.00972,0.02954,0.02358,0.70192,0.69771,0.69851,0.69885,0.00000,0.00000,2.00000,2.00000,-5.06645,-5.10746,0.00000,0.00000
