time_s,pc_time_s,seq_id,module_id,tx_drops,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
1.175000,11.467094,10053,240,0,0.000000,0.994150,0.050562,0.050356,0.563822,0.050480,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.176000,11.467133,10054,240,0,0.000000,0.994689,0.050427,0.050351,0.563781,0.050459,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.177000,11.498494,10055,240,0,0.000000,0.995072,0.050575,0.050240,0.563788,0.050451,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.178000,11.498598,10056,240,0,0.002448,0.995303,0.050719,0.050090,0.563819,0.050566,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.179000,11.498638,10057,240,0,0.020675,0.995369,0.051036,0.050236,0.563624,0.050587,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.180000,11.498667,10058,240,0,0.044882,0.995337,0.050822,0.050120,0.563859,0.050746,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.181000,11.530228,10059,240,0,0.070701,0.995355,0.050551,0.049882,0.563962,0.050596,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.182000,11.530308,10060,240,0,0.081936,0.995430,0.050843,0.049918,0.563649,0.050754,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.183000,11.530340,10061,240,0,0.106013,0.995907,0.051065,0.049845,0.563924,0.050721,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.184000,11.561731,10062,240,0,0.150129,0.996696,0.051357,0.049911,0.563696,0.050656,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.185000,11.561814,10063,240,0,0.194925,0.997443,0.051370,0.050203,0.563986,0.050565,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.186000,11.561848,10064,240,0,0.241664,0.998173,0.050953,0.049972,0.564182,0.050695,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.187000,11.593232,10065,240,0,0.288894,0.998851,0.050947,0.049883,0.563738,0.050451,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.188000,11.593326,10066,240,0,0.324405,0.999564,0.050866,0.049832,0.564069,0.050331,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.189000,11.593367,10067,240,0,0.336640,1.000216,0.051462,0.050021,0.564273,0.050397,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.190000,11.624483,10068,240,0,0.344824,1.000805,0.051107,0.050171,0.564103,0.050269,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.191000,11.624577,10069,240,0,0.392147,1.001283,0.050690,0.049905,0.564412,0.050142,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.192000,11.624609,10070,240,0,0.446256,1.001577,0.050755,0.050111,0.563572,0.050340,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.193000,11.657505,10071,240,0,0.490676,1.001618,0.051226,0.050192,0.563710,0.050511,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.194000,11.657613,10072,240,0,0.524024,1.001522,0.051063,0.050237,0.564063,0.050672,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.195000,11.657651,10073,240,0,0.568250,1.001428,0.051144,0.050021,0.564347,0.050506,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.196000,11.687881,10074,240,0,0.620663,1.001475,0.050258,0.049559,0.564496,0.050497,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.197000,11.687997,10075,240,0,0.664622,1.001553,0.050280,0.049764,0.564173,0.050878,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.198000,11.688036,10076,240,0,0.697259,1.001683,0.050830,0.049885,0.564317,0.051045,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.199000,11.719782,10077,240,0,0.724864,1.001973,0.051021,0.049987,0.564859,0.050938,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.200000,11.719897,10078,240,0,0.752850,1.002376,0.050921,0.049992,0.564970,0.050670,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.201000,11.719940,10079,240,0,0.757571,1.002734,0.050828,0.050046,0.564582,0.050506,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.202000,11.719983,10080,240,0,0.771447,1.002997,0.050591,0.049999,0.564746,0.050576,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.203000,11.751277,10081,240,0,0.804418,1.003187,0.051154,0.050206,0.564428,0.050622,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.204000,11.751393,10082,240,0,0.831649,1.003329,0.051311,0.050059,0.564340,0.050417,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.205000,11.751448,10083,240,0,0.866286,1.003396,0.051072,0.050173,0.564697,0.050251,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.206000,11.782585,10084,240,0,0.889109,1.003458,0.051064,0.050233,0.564713,0.050379,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.207000,11.782714,10085,240,0,0.902258,1.003573,0.050589,0.049999,0.564199,0.050813,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.208000,11.782754,10086,240,0,0.911738,1.003819,0.051090,0.049980,0.563695,0.050631,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.209000,11.814745,10087,240,0,0.918527,1.004018,0.050833,0.049899,0.564108,0.050514,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.210000,11.814854,10088,240,0,0.936862,1.004065,0.050829,0.050242,0.564357,0.050400,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.211000,11.814910,10089,240,0,0.946148,1.004002,0.050559,0.050601,0.564826,0.050482,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.212000,11.847018,10090,240,0,0.974598,1.003921,0.050130,0.050169,0.564863,0.050806,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
1.213000,11.847080,10091,240,0,1.023946,1.003929,0.050315,0.050014,0.564299,0.050807,17.534180,-1.977539,0.000000,0.000000,0.000000,0.000000
